date,province,articles,risk_any_count,score_sum,score_avg,province_conf_avg
2025-12-02,UNKNOWN,1,1,3.5,3.5,0.0
2025-12-03,UNKNOWN,1,0,0.0,0.0,0.0
2025-12-03,Đồng Tháp,1,1,4.0,4.0,0.8275862068965517
2025-12-04,Cần Thơ,1,1,4.0,4.0,0.8823529411764706
2025-12-04,Quảng Trị,1,0,0.0,0.0,0.8947368421052632
2025-12-04,TP Hồ Chí Minh,4,3,23.0,5.75,0.8281709709055247
2025-12-04,UNKNOWN,2,1,17.5,8.75,0.0
2025-12-05,Lâm Đồng,1,1,3.0,3.0,0.8275862068965517
2025-12-05,TP Hồ Chí Minh,1,1,11.0,11.0,0.8387096774193549
2025-12-05,UNKNOWN,1,1,12.5,12.5,0.0
2025-12-05,Đà Nẵng,1,0,0.0,0.0,0.5833333333333333
2025-12-05,Đồng Tháp,1,1,4.5,4.5,0.8571428571428572
2025-12-06,Kiên Giang,1,1,4.0,4.0,0.75
2025-12-06,TP Hồ Chí Minh,2,2,11.0,5.5,0.8602375960866527
2025-12-07,Cà Mau,1,1,6.5,6.5,0.8484848484848485
2025-12-07,Kiên Giang,1,1,3.5,3.5,0.8
2025-12-07,Nghệ An,1,1,12.5,12.5,0.5833333333333333
2025-12-07,TP Hồ Chí Minh,2,1,2.5,1.25,0.8350877192982457
2025-12-07,Điện Biên,1,1,10.5,10.5,0.6428571428571428
2025-12-08,Quảng Trị,1,1,6.5,6.5,0.8484848484848485
2025-12-08,TP Hồ Chí Minh,1,0,0.0,0.0,0.7826086956521738
2025-12-08,Thừa Thiên Huế,1,1,4.5,4.5,0.5833333333333333
2025-12-09,Hà Nội,1,0,0.0,0.0,0.5833333333333333
2025-12-09,TP Hồ Chí Minh,2,2,7.5,3.75,0.8043184885290149
2025-12-09,UNKNOWN,1,1,3.0,3.0,0.0
2025-12-10,Cần Thơ,1,1,13.0,13.0,0.92
2025-12-10,Lâm Đồng,1,0,0.0,0.0,0.7619047619047619
2025-12-10,TP Hồ Chí Minh,2,1,6.0,3.0,0.8489314664701547
2025-12-10,Thái Nguyên,1,1,13.0,13.0,0.8666666666666667
2025-12-10,Thừa Thiên Huế,1,1,3.5,3.5,0.7222222222222222
2025-12-10,UNKNOWN,2,2,11.0,5.5,0.0
2025-12-11,An Giang,1,1,3.0,3.0,0.8969072164948454
2025-12-11,Bắc Ninh,1,0,0.0,0.0,0.8148148148148149
2025-12-11,Cà Mau,1,0,0.0,0.0,0.9130434782608696
2025-12-11,Hà Nội,3,2,29.5,9.833333333333334,0.8705459136279351
2025-12-11,Lâm Đồng,2,1,16.0,8.0,0.7384751773049645
2025-12-11,Nghệ An,2,1,2.5,1.25,0.7299382716049383
2025-12-11,Quảng Ngãi,2,2,34.5,17.25,0.8314474304573314
2025-12-11,Sơn La,1,1,12.0,12.0,0.5833333333333333
2025-12-11,TP Hồ Chí Minh,3,1,3.5,1.1666666666666667,0.8445330249419715
2025-12-11,Thừa Thiên Huế,4,4,29.5,7.375,0.7027310924369747
2025-12-11,UNKNOWN,7,4,26.0,3.7142857142857144,0.0
2025-12-11,Điện Biên,1,0,0.0,0.0,0.736842105263158
2025-12-11,Đà Nẵng,1,1,3.0,3.0,0.9224806201550387
2025-12-11,Đồng Nai,1,0,0.0,0.0,0.8913043478260869
2025-12-12,Cần Thơ,2,2,15.5,7.75,0.8953049109552078
2025-12-12,Hà Tĩnh,1,1,6.0,6.0,0.8924731182795699
2025-12-12,Lào Cai,1,1,4.0,4.0,0.84375
2025-12-12,Phú Thọ,3,2,25.5,8.5,0.8428121586016323
2025-12-12,Quảng Bình,1,1,7.0,7.0,0.8214285714285714
2025-12-12,Quảng Ninh,1,0,0.0,0.0,0.8901098901098901
2025-12-12,TP Hồ Chí Minh,4,4,29.5,7.375,0.8132928475033738
2025-12-12,Thừa Thiên Huế,1,1,9.5,9.5,0.8
2025-12-12,Đồng Tháp,1,1,17.0,17.0,0.8387096774193549
2025-12-13,Bắc Ninh,1,1,20.0,20.0,0.7826086956521738
2025-12-13,Hà Nội,2,1,3.0,1.5,0.8277706461275139
2025-12-13,TP Hồ Chí Minh,2,1,5.0,2.5,0.9276041666666667
2025-12-13,Thái Nguyên,1,1,12.5,12.5,0.8969072164948454
2025-12-13,UNKNOWN,1,1,17.0,17.0,0.0
2025-12-14,Hà Nội,4,4,16.5,4.125,0.8817710973119727
2025-12-14,Hải Phòng,1,1,17.5,17.5,0.8148148148148149
2025-12-14,Lào Cai,1,1,7.0,7.0,0.8969072164948454
2025-12-14,Phú Thọ,3,3,33.5,11.166666666666666,0.8040794417606012
2025-12-14,UNKNOWN,1,1,16.5,16.5,0.0
2025-12-14,Đồng Nai,1,1,3.5,3.5,0.8507462686567164
2025-12-15,An Giang,2,1,2.5,1.25,0.7597254004576659
2025-12-15,Bà Rịa - Vũng Tàu,1,1,4.0,4.0,0.7727272727272727
2025-12-15,Bình Dương,1,0,0.0,0.0,0.5833333333333333
2025-12-15,Hà Nội,3,2,11.0,3.6666666666666665,0.8570797480334257
2025-12-15,Hải Phòng,1,1,2.5,2.5,0.8823529411764706
2025-12-15,Kiên Giang,2,2,12.0,6.0,0.7611111111111111
2025-12-15,Phú Thọ,1,1,18.5,18.5,0.8387096774193549
2025-12-15,Quảng Ninh,1,0,0.0,0.0,0.8947368421052632
2025-12-15,TP Hồ Chí Minh,3,2,21.0,7.0,0.852566219888856
2025-12-15,UNKNOWN,2,1,6.5,3.25,0.0
2025-12-15,Điện Biên,2,1,5.0,2.5,0.7493734335839599
2025-12-16,An Giang,1,1,6.0,6.0,0.7619047619047619
2025-12-16,Cà Mau,1,1,2.5,2.5,0.8507462686567164
2025-12-16,Hà Nội,4,4,18.0,4.5,0.7973722810877579
2025-12-16,Hải Phòng,1,1,7.0,7.0,0.8701298701298701
2025-12-16,Nghệ An,1,0,0.0,0.0,0.7435897435897436
2025-12-16,TP Hồ Chí Minh,2,2,19.5,9.75,0.8952380952380953
2025-12-16,Thừa Thiên Huế,2,2,23.0,11.5,0.839166237776634
2025-12-16,UNKNOWN,1,1,6.0,6.0,0.0
2025-12-17,Gia Lai,1,1,13.5,13.5,0.8387096774193549
2025-12-17,Hà Nội,5,3,23.5,4.7,0.8337097353809831
2025-12-17,Khánh Hòa,1,1,3.0,3.0,0.935064935064935
2025-12-17,Ninh Bình,1,1,10.5,10.5,0.911504424778761
2025-12-17,TP Hồ Chí Minh,4,3,23.5,5.875,0.8317531582334214
2025-12-17,Thừa Thiên Huế,1,1,18.0,18.0,0.8387096774193549
2025-12-17,UNKNOWN,1,0,0.0,0.0,0.0
2025-12-17,Đồng Nai,1,1,6.0,6.0,0.7435897435897436
2025-12-18,Bắc Ninh,2,0,0.0,0.0,0.8208020050125313
2025-12-18,Gia Lai,1,1,3.5,3.5,0.8461538461538461
2025-12-18,Hà Nội,2,2,13.5,6.75,0.6829710144927535
2025-12-18,Hà Tĩnh,1,1,6.0,6.0,0.8924731182795699
2025-12-18,Nghệ An,2,2,5.5,2.75,0.7048611111111112
2025-12-18,TP Hồ Chí Minh,2,1,18.5,9.25,0.7877758913412565
2025-12-18,Thái Nguyên,2,2,22.0,11.0,0.9070167886353853
2025-12-18,Thừa Thiên Huế,1,0,0.0,0.0,0.5833333333333333
2025-12-18,Đồng Nai,1,1,17.5,17.5,0.8795180722891567
2025-12-19,Bắc Ninh,1,1,7.0,7.0,0.9130434782608696
2025-12-19,Hà Nội,4,4,14.0,3.5,0.7641594516594516
2025-12-19,Hà Tĩnh,1,1,2.5,2.5,0.9047619047619048
2025-12-19,Hòa Bình,2,1,3.0,1.5,0.725
2025-12-19,Hải Phòng,1,0,0.0,0.0,0.9130434782608696
2025-12-19,Khánh Hòa,2,1,5.0,2.5,0.8390287769784173
2025-12-19,Ninh Bình,1,1,8.0,8.0,0.8850574712643678
2025-12-19,Quảng Ngãi,1,1,15.5,15.5,0.908256880733945
2025-12-19,TP Hồ Chí Minh,3,1,5.0,1.6666666666666667,0.7740563530037216
2025-12-19,Thái Nguyên,1,1,8.5,8.5,0.900990099009901
2025-12-19,Thừa Thiên Huế,2,2,14.5,7.25,0.7328431372549019
2025-12-19,Tây Ninh,1,1,7.0,7.0,0.5833333333333333
2025-12-19,UNKNOWN,1,1,6.0,6.0,0.0
2025-12-19,Điện Biên,1,0,8.0,8.0,0.5833333333333333
2025-12-19,Đà Nẵng,1,1,9.0,9.0,0.9186991869918699
2025-12-19,Đắk Lắk,1,1,17.5,17.5,0.8901098901098901
2025-12-20,Hà Nam,1,0,0.0,0.0,0.5833333333333333
2025-12-20,Nghệ An,1,1,3.5,3.5,0.8360655737704918
2025-12-20,Phú Thọ,2,2,11.0,5.5,0.8730923694779117
2025-12-20,Quảng Ngãi,1,1,5.5,5.5,0.868421052631579
2025-12-20,TP Hồ Chí Minh,2,2,24.0,12.0,0.9068276684555754
2025-12-20,Thái Nguyên,1,1,6.5,6.5,0.8969072164948454
2025-12-20,Đà Nẵng,1,1,5.0,5.0,0.7222222222222222
2025-12-21,TP Hồ Chí Minh,1,1,7.5,7.5,0.9333333333333333
2025-12-21,Thái Bình,1,1,3.5,3.5,0.8275862068965517
2025-12-21,UNKNOWN,5,0,0.0,0.0,0.0
2025-12-21,Điện Biên,1,1,12.0,12.0,0.8333333333333334
2025-12-21,Đà Nẵng,3,3,22.5,7.5,0.6428571428571428
2025-12-21,Đồng Tháp,1,1,17.0,17.0,0.7826086956521738
2025-12-22,Bình Dương,1,1,3.5,3.5,0.5833333333333333
2025-12-22,Cao Bằng,1,1,4.0,4.0,0.5833333333333333
2025-12-22,Cà Mau,1,0,0.0,0.0,0.9130434782608696
2025-12-22,Cần Thơ,1,0,0.0,0.0,0.8823529411764706
2025-12-22,Gia Lai,2,2,7.0,3.5,0.8795180722891567
2025-12-22,Hà Nội,2,1,3.0,1.5,0.5833333333333333
2025-12-22,Lâm Đồng,1,1,17.0,17.0,0.8936170212765957
2025-12-22,Nghệ An,1,1,8.0,8.0,0.9212598425196851
2025-12-22,TP Hồ Chí Minh,1,1,3.0,3.0,0.9333333333333333
2025-12-22,Thừa Thiên Huế,1,0,0.0,0.0,0.7222222222222222
2025-12-22,UNKNOWN,1,0,0.0,0.0,0.0
2025-12-22,Đà Nẵng,1,1,9.5,9.5,0.9065420560747663
2025-12-23,Bình Dương,3,3,10.5,3.5,0.6428571428571428
2025-12-23,Gia Lai,4,4,15.0,3.75,0.8579774375503626
2025-12-23,Hà Nội,5,3,18.0,3.6,0.7637920168067227
2025-12-23,Nghệ An,2,0,0.0,0.0,0.7096994535519126
2025-12-23,Quảng Ngãi,1,1,14.5,14.5,0.7826086956521738
2025-12-23,TP Hồ Chí Minh,3,2,9.5,3.1666666666666665,0.8464503866522582
2025-12-23,Thừa Thiên Huế,2,2,15.0,7.5,0.613095238095238
2025-12-23,UNKNOWN,2,1,3.5,1.75,0.0
2025-12-23,Đà Nẵng,1,1,3.0,3.0,0.7222222222222222
2025-12-23,Đắk Lắk,1,1,17.0,17.0,0.8387096774193549
2025-12-24,Cần Thơ,1,1,3.5,3.5,0.8823529411764706
2025-12-24,Gia Lai,3,2,23.0,7.666666666666667,0.6724709784411277
2025-12-24,Hà Nội,2,2,15.5,7.75,0.7127329192546583
2025-12-24,Hà Tĩnh,1,1,18.0,18.0,0.8148148148148149
2025-12-24,Quảng Ninh,1,0,0.0,0.0,0.7222222222222222
2025-12-24,TP Hồ Chí Minh,4,3,25.5,6.375,0.869878143326956
2025-12-24,Thừa Thiên Huế,2,2,9.5,4.75,0.7474747474747474
2025-12-24,UNKNOWN,2,2,10.0,5.0,0.0
2025-12-24,Đà Nẵng,1,1,3.5,3.5,0.5833333333333333
2025-12-25,Bình Dương,1,1,6.5,6.5,0.6428571428571428
2025-12-25,Hà Nội,3,2,7.0,2.3333333333333335,0.7680698240399733
2025-12-25,Kiên Giang,1,1,7.0,7.0,0.5833333333333333
2025-12-25,Nghệ An,2,2,5.0,2.5,0.6428571428571428
2025-12-25,Quảng Ngãi,1,1,12.5,12.5,0.9056603773584906
2025-12-25,Quảng Ninh,1,1,3.5,3.5,0.855072463768116
2025-12-25,TP Hồ Chí Minh,4,3,21.0,5.25,0.8673796363053753
2025-12-25,UNKNOWN,1,0,0.0,0.0,0.0
2025-12-26,Cần Thơ,1,1,6.0,6.0,0.8275862068965517
2025-12-26,Gia Lai,3,1,11.5,3.8333333333333335,0.69017094017094
2025-12-26,Hà Nội,2,2,9.0,4.5,0.8883359631023182
2025-12-26,Kiên Giang,2,2,8.5,4.25,0.8
2025-12-26,Nghệ An,1,1,12.0,12.0,0.8666666666666667
2025-12-26,TP Hồ Chí Minh,4,3,16.0,4.0,0.8887339349193328
2025-12-26,UNKNOWN,3,2,11.5,3.8333333333333335,0.0
2025-12-26,Đà Nẵng,2,0,0.0,0.0,0.5833333333333333
2025-12-27,Bình Định,2,0,0.0,0.0,0.5833333333333333
2025-12-27,Hòa Bình,1,0,0.0,0.0,0.5833333333333333
2025-12-27,Lâm Đồng,1,1,20.0,20.0,0.8936170212765957
2025-12-27,Nghệ An,4,2,24.0,6.0,0.8013888888888889
2025-12-27,Quảng Nam,1,1,3.0,3.0,0.5833333333333333
2025-12-27,TP Hồ Chí Minh,3,3,27.5,9.166666666666666,0.9005540031151448
2025-12-27,Đắk Lắk,2,2,40.0,20.0,0.8569023569023569
2025-12-28,Cà Mau,1,1,12.0,12.0,0.9130434782608696
2025-12-28,Cần Thơ,1,1,3.0,3.0,0.868421052631579
2025-12-28,Lào Cai,1,1,17.0,17.0,0.8901098901098901
2025-12-28,Nghệ An,1,0,0.0,0.0,0.8360655737704918
2025-12-28,TP Hồ Chí Minh,1,1,18.5,18.5,0.8214285714285714
2025-12-28,UNKNOWN,2,2,18.0,9.0,0.0
2025-12-29,Gia Lai,6,6,37.5,6.25,0.8613153137175584
2025-12-29,Hà Nội,3,2,18.0,6.0,0.8989624048315484
2025-12-29,Hòa Bình,1,1,11.0,11.0,0.8245614035087719
2025-12-29,Quảng Ngãi,1,1,14.0,14.0,0.8850574712643678
2025-12-29,Quảng Ninh,1,1,2.5,2.5,0.9186991869918699
2025-12-29,Quảng Trị,1,1,20.0,20.0,0.9242424242424243
2025-12-29,TP Hồ Chí Minh,5,3,14.5,2.9,0.8438319813871598
2025-12-29,Thừa Thiên Huế,1,1,3.5,3.5,0.898989898989899
2025-12-29,UNKNOWN,4,4,41.0,10.25,0.0
2025-12-30,Cà Mau,2,1,2.5,1.25,0.9173637344846195
2025-12-30,Gia Lai,1,1,4.5,4.5,0.8795180722891567
2025-12-30,Hà Nội,2,2,16.0,8.0,0.7193877551020408
2025-12-30,Phú Thọ,1,1,6.5,6.5,0.7435897435897436
2025-12-30,TP Hồ Chí Minh,6,6,54.0,9.0,0.8641626648646575
2025-12-30,UNKNOWN,2,2,8.0,4.0,0.0
2025-12-30,Đà Nẵng,1,1,16.0,16.0,0.7826086956521738
2025-12-30,Đắk Lắk,2,2,32.0,16.0,0.8283208020050126
2025-12-31,An Giang,1,1,19.0,19.0,0.9130434782608696
2025-12-31,Cà Mau,1,0,0.0,0.0,0.8795180722891567
2025-12-31,Gia Lai,1,1,3.5,3.5,0.8850574712643678
2025-12-31,Hà Nội,3,2,6.5,2.1666666666666665,0.7937479536506871
2025-12-31,Hòa Bình,1,1,12.0,12.0,0.6875
2025-12-31,Lâm Đồng,2,1,8.5,4.25,0.9028760018859029
2025-12-31,Nghệ An,1,0,0.0,0.0,0.8245614035087719
2025-12-31,Quảng Nam,1,1,6.5,6.5,0.5833333333333333
2025-12-31,TP Hồ Chí Minh,11,10,57.5,5.2272727272727275,0.9165243403353855
2025-12-31,Thanh Hóa,1,1,3.0,3.0,0.8611111111111112
2025-12-31,UNKNOWN,3,3,38.5,12.833333333333334,0.0
2025-12-31,Vĩnh Long,1,0,0.0,0.0,0.8148148148148149
2025-12-31,Đắk Lắk,1,1,18.5,18.5,0.8611111111111112
2026-01-01,Gia Lai,3,1,3.5,1.1666666666666667,0.893951151017995
2026-01-01,Hà Nội,2,2,22.5,11.25,0.6600877192982456
2026-01-01,Kiên Giang,2,2,9.5,4.75,0.775
2026-01-01,Lào Cai,1,1,10.0,10.0,0.7619047619047619
2026-01-01,Lâm Đồng,1,0,0.0,0.0,0.875
2026-01-01,Nghệ An,1,0,0.0,0.0,0.8
2026-01-01,Phú Thọ,1,1,7.5,7.5,0.8507462686567164
2026-01-01,TP Hồ Chí Minh,3,3,22.5,7.5,0.8328502415458937
2026-01-01,Thái Nguyên,1,1,5.5,5.5,0.5833333333333333
2026-01-01,Thừa Thiên Huế,1,1,3.5,3.5,0.6875
2026-01-01,UNKNOWN,4,1,5.0,1.25,0.0
2026-01-02,Gia Lai,4,4,13.0,3.25,0.904623489871923
2026-01-02,Hà Nội,2,2,21.0,10.5,0.7804659498207885
2026-01-02,Nghệ An,2,2,17.0,8.5,0.6829710144927535
2026-01-02,TP Hồ Chí Minh,1,1,4.0,4.0,0.7826086956521738
2026-01-02,Yên Bái,1,1,4.0,4.0,0.5833333333333333
2026-01-03,Gia Lai,2,2,19.0,9.5,0.911504424778761
2026-01-03,Hà Nội,1,0,0.0,0.0,0.8924731182795699
2026-01-03,Lào Cai,2,1,9.0,4.5,0.8756564720420142
2026-01-03,Nghệ An,1,1,7.0,7.0,0.5833333333333333
2026-01-03,Quảng Ninh,1,1,4.0,4.0,0.9186991869918699
2026-01-03,TP Hồ Chí Minh,1,1,9.0,9.0,0.9180327868852459
2026-01-03,UNKNOWN,4,2,18.0,4.5,0.0
2026-01-04,Gia Lai,4,2,15.0,3.75,0.8481891129906745
2026-01-04,Hà Nam,1,1,10.0,10.0,0.6428571428571428
2026-01-04,Hà Nội,2,2,18.5,9.25,0.8575757575757577
2026-01-04,Hòa Bình,1,1,3.0,3.0,0.5833333333333333
2026-01-04,Lào Cai,5,5,35.5,7.1,0.880135117127549
2026-01-04,Quảng Ngãi,1,1,4.5,4.5,0.8507462686567164
2026-01-04,TP Hồ Chí Minh,7,4,35.0,5.0,0.8162351435675973
2026-01-04,Thừa Thiên Huế,2,1,10.0,5.0,0.6726190476190476
2026-01-04,UNKNOWN,1,1,6.0,6.0,0.0
2026-01-04,Yên Bái,2,2,14.5,7.25,0.8771535580524344
2026-01-05,Hà Giang,1,1,5.5,5.5,0.8666666666666667
2026-01-05,Hà Nội,3,1,11.5,3.8333333333333335,0.9044602623213768
2026-01-05,Khánh Hòa,2,2,6.0,3.0,0.7619047619047619
2026-01-05,Kiên Giang,1,1,3.5,3.5,0.7222222222222222
2026-01-05,Lào Cai,1,1,4.0,4.0,0.8
2026-01-05,Quảng Ngãi,3,3,35.0,11.666666666666666,0.8043240284619594
2026-01-05,Quảng Ninh,1,1,14.5,14.5,0.868421052631579
2026-01-05,Quảng Trị,1,1,8.0,8.0,0.7619047619047619
2026-01-05,TP Hồ Chí Minh,6,5,32.5,5.416666666666667,0.8595826376582544
2026-01-05,Thừa Thiên Huế,1,0,0.0,0.0,0.5833333333333333
2026-01-05,Tuyên Quang,1,1,9.5,9.5,0.8666666666666667
2026-01-05,UNKNOWN,6,4,31.0,5.166666666666667,0.0
2026-01-05,Đà Nẵng,2,2,24.0,12.0,0.8333333333333334
2026-01-06,Bến Tre,1,1,6.5,6.5,0.5833333333333333
2026-01-06,Cao Bằng,1,1,8.5,8.5,0.8924731182795699
2026-01-06,Gia Lai,1,0,0.0,0.0,0.8591549295774648
2026-01-06,Hà Nội,3,1,7.0,2.3333333333333335,0.728835978835979
2026-01-06,Khánh Hòa,1,1,3.5,3.5,0.8360655737704918
2026-01-06,Kiên Giang,1,1,2.5,2.5,0.6428571428571428
2026-01-06,Lào Cai,1,1,3.0,3.0,0.7916666666666667
2026-01-06,Lâm Đồng,1,1,3.0,3.0,0.736842105263158
2026-01-06,Quảng Ninh,1,1,3.5,3.5,0.8648648648648649
2026-01-06,Quảng Trị,1,0,0.0,0.0,0.7826086956521738
2026-01-06,TP Hồ Chí Minh,7,6,34.0,4.857142857142857,0.8227558927729165
2026-01-06,Thanh Hóa,1,1,20.0,20.0,0.8571428571428572
2026-01-06,Thừa Thiên Huế,1,1,8.5,8.5,0.5833333333333333
2026-01-06,UNKNOWN,8,5,26.0,3.25,0.0
2026-01-06,Vĩnh Long,1,0,0.0,0.0,0.8876404494382022
2026-01-06,Điện Biên,1,1,2.5,2.5,0.8795180722891567
2026-01-06,Đồng Nai,1,1,6.5,6.5,0.5833333333333333
2026-01-07,Cà Mau,2,2,9.5,4.75,0.7379032258064515
2026-01-07,Hà Giang,1,1,5.0,5.0,0.8461538461538461
2026-01-07,Hà Nội,6,4,26.0,4.333333333333333,0.8055728138554605
2026-01-07,Hòa Bình,2,2,18.0,9.0,0.5833333333333333
2026-01-07,Hưng Yên,1,1,19.0,19.0,0.8148148148148149
2026-01-07,Lào Cai,3,3,24.0,8.0,0.9042325816945777
2026-01-07,Lâm Đồng,4,4,22.5,5.625,0.8005910580524345
2026-01-07,Nghệ An,3,3,15.0,5.0,0.6904761904761904
2026-01-07,Quảng Ngãi,1,1,8.5,8.5,0.8901098901098902
2026-01-07,TP Hồ Chí Minh,4,4,22.0,5.5,0.9112179487179487
2026-01-07,Thanh Hóa,1,1,2.5,2.5,0.8
2026-01-07,UNKNOWN,4,3,14.5,3.625,0.0
2026-01-07,Điện Biên,1,1,3.0,3.0,0.5833333333333333
2026-01-07,Đà Nẵng,1,0,0.0,0.0,0.898989898989899
2026-01-08,Bình Dương,1,0,0.0,0.0,0.5833333333333333
2026-01-08,Bắc Ninh,2,2,7.5,3.75,0.6973270440251572
2026-01-08,Cà Mau,2,2,17.5,8.75,0.6428571428571428
2026-01-08,Hà Nam,1,0,0.0,0.0,0.5833333333333333
2026-01-08,Hà Nội,2,2,17.5,8.75,0.8636447392666298
2026-01-08,Hòa Bình,2,1,3.0,1.5,0.613095238095238
2026-01-08,Khánh Hòa,2,2,12.5,6.25,0.7231735159817352
2026-01-08,Kiên Giang,1,1,7.0,7.0,0.8666666666666667
2026-01-08,Lào Cai,2,2,22.5,11.25,0.8264705882352942
2026-01-08,Ninh Bình,1,1,9.0,9.0,0.8888888888888888
2026-01-08,Quảng Ninh,1,1,15.5,15.5,0.8717948717948718
2026-01-08,TP Hồ Chí Minh,4,4,33.0,8.25,0.7623089983022072
2026-01-08,Thanh Hóa,1,1,3.5,3.5,0.7826086956521738
2026-01-08,Thừa Thiên Huế,1,1,10.0,10.0,0.8591549295774648
2026-01-08,UNKNOWN,8,5,35.5,4.4375,0.0
2026-01-08,Điện Biên,1,1,17.5,17.5,0.8333333333333334
2026-01-09,Bình Thuận,1,1,7.0,7.0,0.5833333333333333
2026-01-09,Cà Mau,1,1,3.5,3.5,0.8666666666666667
2026-01-09,Cần Thơ,2,2,12.5,6.25,0.8674074074074074
2026-01-09,Hải Phòng,1,1,7.0,7.0,0.898989898989899
2026-01-09,Khánh Hòa,2,2,13.0,6.5,0.8799171842650104
2026-01-09,Kiên Giang,1,1,4.0,4.0,0.75
2026-01-09,Lâm Đồng,4,3,10.5,2.625,0.9050605722141077
2026-01-09,Phú Thọ,1,1,9.5,9.5,0.898989898989899
2026-01-09,Quảng Nam,1,1,8.0,8.0,0.7222222222222222
2026-01-09,TP Hồ Chí Minh,4,4,39.0,9.75,0.8019208343122834
2026-01-09,UNKNOWN,7,3,10.5,1.5,0.0
2026-01-09,Đà Nẵng,2,1,7.5,3.75,0.6600877192982456
2026-01-10,Bình Thuận,1,0,0.0,0.0,0.8571428571428571
2026-01-10,Bến Tre,1,1,15.0,15.0,0.736842105263158
2026-01-10,Cà Mau,1,1,2.5,2.5,0.8387096774193549
2026-01-10,Gia Lai,5,5,37.5,7.5,0.8538461538461538
2026-01-10,Hà Giang,1,1,6.5,6.5,0.8666666666666667
2026-01-10,Hà Nội,5,4,38.0,7.6,0.845516802591243
2026-01-10,Khánh Hòa,1,1,3.5,3.5,0.875
2026-01-10,Lâm Đồng,1,1,2.5,2.5,0.8888888888888888
2026-01-10,Nghệ An,3,3,17.5,5.833333333333333,0.6527777777777778
2026-01-10,Phú Thọ,1,1,2.5,2.5,0.898989898989899
2026-01-10,Quảng Nam,2,2,16.0,8.0,0.7222222222222222
